web-scraper-order,web-scraper-start-url,Detail,Detail-href,Name,Image-src,Category,Ig_Follow,eng_rate,est_Reel_play,Avg_like,Avg_Comments,yt_subs,views(30 days),total_views,uplaods,yt_links,yt_links-href,insta_link,insta_link-href
"1708362185-2973","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/youniche_deck_up/IA_46789?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Nandhini Vivek","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/15732085625.jpg","Fashion & Style","19,802","0.07%","1,837","13","NaN","","","","","","","","https://www.instagram.com/youniche_deck_up"
"1708362190-2974","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/aishs_fusion/IA_52364?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Aashana Grover | Dubai Lifestyle Blogger","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4317193308.jpg","Fashion & Style","19,804","0.65%","3,954","115","13","","","","","","","","https://www.instagram.com/aishs_fusion"
"1708362195-2975","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/nirmata_borah/IA_1422000?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Nirmata Borah 🌸(Monsuma)","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/889791145.jpg","Fashion & Style","19,805","2.02%","2,831","377","22","","","","","","","","https://www.instagram.com/nirmata_borah"
"1708362201-2976","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/thetrinkaholic/IA_53304?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","The Trinkaholic,Hyderabad","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2016268753.jpg","Fashion & Style","19,812","0.10%","1,054","20","0","","","","","","","","https://www.instagram.com/thetrinkaholic"
"1708362205-2977","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/thepeppywings/IA_53478?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","ᴀᴀɴᴄʜᴀʟ ᴊᴀɪɴ","","Fashion & Style","19,812","0.51%","3,838","72","28","","","","","","","","https://www.instagram.com/thepeppywings"
"1708362210-2978","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/sumitkolindrekar/IA_1424846?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","SUMIT","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/768435321.jpg","Fashion & Style","19,818","0.06%","614","10","1","","","","","","","","https://www.instagram.com/sumitkolindrekar"
"1708362215-2979","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/rudraa101/IA_53062?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Rudraa Prasad","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1377323084.jpg","Fashion & Style","19,827","0.01%","724","NaN","3","","","","","","","","https://www.instagram.com/rudraa101"
"1708362220-2980","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/iamsush_1015/IA_1423390?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","SUSHMITA💫","","Fashion & Style","19,828","0.20%","588","38","1","","","","","","","","https://www.instagram.com/iamsush_1015"
"1708362225-2981","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/liyasimon/IA_1422898?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Liya Simon","","Fashion & Style","19,829","0.94%","7,004","174","10","","","","","","","","https://www.instagram.com/liyasimon"
"1708362230-2982","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/sameekshaa.khare/IA_44422?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Sameekshaa Khare | Fashion | Outfits | Shopping","https://scontent-bom1-2.xx.fbcdn.net/v/t51.2885-15/412489857_887161279750876_3381727346217490710_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=7d201b&_nc_ohc=yFeOCvg3ab8AX8zbUS5&_nc_ht=scontent-bom1-2.xx&edm=AL-3X8kEAAAA&oh=00_AfDdPF6v-7CgEZIbnuMfYkmOYEcGJ7G-cc3zExj4iDWRCg&oe=65D70104","Fashion & Style","19,829","1.07%","16,929","201","10","","","","","","","","https://www.instagram.com/sameekshaa.khare"
"1708362236-2983","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/aromasuman/IA_51682?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Aroma Suman","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7177226047.jpg","Fashion & Style","19,832","0.31%","3,528","3","58","","","","","","","","https://www.instagram.com/aromasuman"
"1708362241-2984","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/ragini_tiwz/IA_52842?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Ragini Tiwari","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2349952669.jpg","Fashion & Style","19,832","1.18%","2,996","222","11","","","","","","","","https://www.instagram.com/ragini_tiwz"
"1708362247-2985","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/jainaman95/IA_1422097?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Aman Jain","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2199374948.jpg","Fashion & Style","19,837","0.03%","NaN","6","NaN","","","","","","","","https://www.instagram.com/jainaman95"
"1708362253-2986","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/giljt01/IA_51087?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","🌟Neetu Gill 🌟","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1423022351.jpg","Fashion & Style","19,837","0.23%","1,182","31","13","","","","","","","","https://www.instagram.com/giljt01"
"1708362258-2987","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/dhakametro/IA_1425122?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Dhaka Metro Fashion","","Fashion & Style","19,837","0.04%","211","7","0","","","","","","","","https://www.instagram.com/dhakametro"
"1708362263-2988","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/ips_simon/IA_1423251?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Ipsa Das","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/25217270694.jpg","Fashion & Style","19,842","0.66%","NaN","130","0","","","","","","","","https://www.instagram.com/ips_simon"
"1708362268-2989","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/parul_verma/IA_55774?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Parul V Gupta","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/243847294.jpg","Fashion & Style","19,859","1.89%","31,736","364","10","","","","","","","","https://www.instagram.com/parul_verma"
"1708362274-2990","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/heritage_handicraft/IA_52323?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Dhara Art DYT","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1712329841.jpg","Fashion & Style","19,865","0.05%","3,558","9","0","","","","","","","","https://www.instagram.com/heritage_handicraft"
"1708362279-2991","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/smartist/IA_1423936?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Agam Paulkar","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/458819828.jpg","Fashion & Style","19,866","0.12%","2,638","13","9","","","","","","","","https://www.instagram.com/smartist"
"1708362284-2992","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/yeshuchhajer/IA_62903?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Yeshu Chhajer ✨|| Kolkata","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1721361985.jpg","Fashion & Style","19,868","1.02%","14,321","181","20","","","","","","","","https://www.instagram.com/yeshuchhajer"
"1708362289-2993","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/littlemissbouffant/IA_62219?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","SHITAL KOTHARI","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1666978389.jpg","Fashion & Style","19,870","0.82%","12,157","116","47","","","","","","","","https://www.instagram.com/littlemissbouffant"
"1708362294-2994","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/priyashree_mukherjee/IA_53016?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","PRIYASHREE MUKHERJEE","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2986203530.jpg","Fashion & Style","19,889","0.40%","1,455","44","34","","","","","","","","https://www.instagram.com/priyashree_mukherjee"
"1708362299-2995","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/kunholic/IA_62023?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Kunal Rajpal","https://scontent-bom1-1.xx.fbcdn.net/v/t51.2885-15/424585685_354432940738342_3340368957105788779_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=7d201b&_nc_ohc=5Yyag_DOgLcAX_twSsu&_nc_ht=scontent-bom1-1.xx&edm=AL-3X8kEAAAA&oh=00_AfDfh8rd_5BM_FuEpUWj9QMAmgfP6XJo-NQsY8pJsxJKBA&oe=65D85681","Fashion & Style","19,880","1.24%","4,090","229","16","","","","","","","","https://www.instagram.com/kunholic"
"1708362304-2996","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/adityapawar2617/IA_61230?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","𝐀𝐝𝐢𝐭𝐲𝐚 𝐏𝐚𝐰𝐚𝐫","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5473683440.jpg","Fashion & Style","19,894","8.08%","4,713","1,524","82","","","","","","","","https://www.instagram.com/adityapawar2617"
"1708362309-2997","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/hansrajchouhan_/IA_71055?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Hansraj Chouhan","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2303866562.jpg","Fashion & Style","19,905","0.65%","2,055","98","30","","","","","","","","https://www.instagram.com/hansrajchouhan_"
"1708362314-2998","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/tejas.patel.official/IA_205997?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Tejas Patel","","Fashion & Style","19,907","1.98%","4,875","391","2","","","","","","","","https://www.instagram.com/tejas.patel.official"
"1708362320-2999","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/vinayakpandey_/IA_59772?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","VINAYAK PANDEY","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2715330403.jpg","Fashion & Style","19,911","3.32%","12,771","652","10","","","","","","","","https://www.instagram.com/vinayakpandey_"
"1708362325-3000","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/that_hundal/IA_51307?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","HUNDAL","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4623582214.jpg","Fashion & Style","19,913","22.78%","67,185","4,533","3","","","","","","","","https://www.instagram.com/that_hundal"
"1708362330-3001","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/muapallaviverma/IA_1424184?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Pallavi Verma","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/51482212.jpg","Fashion & Style","19,928","0.14%","1,288","26","1","","","","","","","","https://www.instagram.com/muapallaviverma"
"1708362336-3002","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/appynayak/IA_52159?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Apoorva Nayak","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/513047893.jpg","Fashion & Style","19,932","0.10%","8,952","3","16","","","","","","","","https://www.instagram.com/appynayak"
"1708362342-3003","https://goodcreator.co/instagram-influencers/fashion-style/under-20k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/swagyetclassy/IA_51762?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Naveen Joshi","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/604872774.jpg","Fashion & Style","19,934","0.72%","851","138","4","","","","","","","","https://www.instagram.com/swagyetclassy"
